 0.871287  0.961324  1.467820  1.131810  1.338800  1
 0.119721  0.443231  0.325352 -0.317984  0.903828  1
 0.327902  1.090120  2.043570  1.062520  1.043230  1
 1.752020  1.469550  1.261190 -0.436537  0.647836  1
 1.196970  1.397330  0.353126  0.184410  0.119278  0
 0.137373  0.518780  0.759701  1.610710  0  1
 0.693143  1.712730 -0.478422 -0.221075 -0.155944  0
 0.180430  0.836225  2.023830  1.055520  0  0
 0.420603  1.054760  2.304970 -0.547231  0.344463  0
 1.371400  1.440770 -0.287468  0.167285 -0.170996  0
 0.639571  2.462420  1.132670 -0.335123  0  0
 0.530227  1.272610  1.002420  0.733194 -0.691923  1
 0.424051  0.744726  0.766350  1.225210  1.067510  1
 0.508406  2.936960 -0.498288  0.262609 -0.159091  0
 1.955670  1.327590  0.820197  0.450739 -0.256158  0
 0.169654  1.355940  0.820473  0.332554  0  0
 0.352308  1.828080 -0.376538 -0.164615  0  0
 0.183887  0.495652  0.514322  1.117390  1.106390  1
 1.830770  2.750960 -0.372115 -0.169231 -0.0990385  0
 0.660323  0.885236  1.552480 -0.425029  0.344867  1
 0.268697  1.129670  2.208990 -0.786188 -0.322678  0
 2.389200  0.639205 -0.107008  0.129735 -0.0530303  0
 0.302267  0.580657  2.031470  1.122070  1.407960  1
 1.194920 -0.837293 -0.266189  0.143833 -0.0859095  0
 2.455950  0.964271  0.686155  0.848559 -0.256598  0
 0.238353  0.475474  1.231700  1.636920  0.784570  0
 0.350094  0.584586  0.907425  2.187500  1.632050  1
 0.551078  2.308240 -0.517144 -0.189466 -0.122305  0
 0.389078  0.549976  0.897123  1.130180  0  1
 0.455860  2.315070  1.872150  0.703196 -0.292998  0
 0.720702  0.502323  0.870934  2.022200 -0.563242  0
 0.860656  1.810630 -0.290842  0.211984 -0.255794  0
 0.703628  0.758385  1.516080  1.904860 -0.850103  1
 3.697780  0.436667 -0.108889 -0.0822222 -0.0422222  0
 1.118100  2.527610 -0.346638 -0.151449  0.188628  0
 0.0890052  0.615707  1.450790  1.568590  0  0
 0.150212  1.057120  0.645275  1.318050  1.157260  1
 0.0786186  0.274281  0.402522  1.156880  1.637670  0
 0.515319  0.456659  1.714400  1.057580 -0.360123  1
 0.288961  0.832468  1.764940  0.834740  0.489286  0
 0.226442  0.806789  2.147400 -0.702587  0.395443  0
 0.812142  0.761741  2.241700 -0.791523  0.404926  0
 0.252181  2.498020 -0.529738  0.347343 -0.137193  0
 1.436560  1.909810  1.582650  0.562757 -0.165295  1
 0.397686  1.547250  1.227770  0.465824 -0.268481  0
 1.270570  1.743380 -0.314505 -0.404463  1.493720  0
 0.458583  0.540616  1.959180  1.106440 -0.785114  1
 1.235050  1.996260 -0.359035  0.210258  0.140965  0
 3.306830  0.502800 -0.171333 -0.155655  0.597984  0
 0.333220  1.291910  1.023460  0.455287 -0.199252  0
 3.060340  0.583938  0.223684  0.325771 -0.0884755  0
 0.386591  0.473609  1.643370  2.734900 -0.624346  1
 0.336390  0.875483  2.575770  1.339290 -0.557432  0
 0.869711  2.269790  1.651450  0.635945 -0.191873  1
 0.409532  1.009270  2.023830 -0.555163 -0.271403  0
 2.075200  2.142320  0.539466  0.457427  0.300808  0
 0.208524  0.462529  0.653604  1.130150  0  1
 0.155878  1.135400  1.540950 -0.448481 -0.214003  0
 0.245340  0.552014  0.580878 -0.527962  0  0
 3.052270 -0.232997  0.161839 -0.0780856 -0.0711587  0
 0.337930  0.477259  1.820750  1.190990  0.996707  0
 0.286894  0.531433  0.696058  1.882530  0  1
 0.207488  0.531823  0.666798  1.249850  2.511130  0
 3.279110  0.546584  0.317158  0.463121  0.166149  0
 1.115310  0.330897  1.239550  2.038570  1.044660  1
 2.062790  0.376727  0.143156  0.108414  0.0996233  0
 1.312300  1.231820  0.432614  0.375183 -0.390694  0
 0.143945  0.712803  1.752940  1.196540  0  0
 0.271671  1.776010  1.417300  0.504161 -0.240985  0
 3.151410 -0.309960  0.307820  0.612313 -0.171381  0
 1.000480  1.738880  0.889749  0.369439 -0.598646  0
 0.772465  2.994820  0.944700 -0.321429  0.203917  0
 0.0959485  0.433294  0.631463  2.095950 -0.896084  1
 0.323596  0.916854  1.097750  2.417980 -0.859551  1
 1.657950  1.367050 -0.202273  0.139773  0.132955  0
 0.130537  0.500471  1.296890  1.700280 -0.535815  0
 1.129  2.212810  0.816384  0.649718 -0.435970  0
-0.104549  0.696538  1.460960  0  0  1
 0.582760  3.024840  0.988626 -0.301706 -0.152948  0
 0.266616  0.726509  0.677235  1.807490  1.490450  0
 0.283655  0.976301  2.743460 -0.786220 -0.392377  1
 0.730429  2.927840 -0.496256 -0.189244 -0.133424  0
 0.258463  1.379450  1.885190  0.798940  0  0
 0.388580  3.191120 -0.498810 -0.203542 -0.136400  0
 3.115460  0.571429  0.234834 -0.074364 -0.0430528  0
-0.0765223 -0.173559  0.431456 -0.469554  0  0
 2.094790  0.869194 -0.133649  0.102370  0.103318  0
 0.790030  2.191860 -0.436435  0.263583 -0.165501  0
 1.922730  0.965556  0.364923  0.301434  1.151370  0
 1.466400  0.923887 -0.171660 -0.0728745  0.0761134  0
 0.229430  0.452421  0.523253  1.469590  1.046270  0
 0.564935  3.344620 -0.606215  0.750928 -0.269944  0
 0.452667  0.577126  1.369850  1.882590 -0.556623  0
 1.141520  1.867360 -0.350592 -0.161243 -0.110454  0
 0.180563  0.479284  1.833250 -0.924808 -0.387212  1
 0.538109  1.064420  1.515980 -0.308802  0.187019  0
 1.328200  1.954760 -0.489413  0.199711  0.256497  0
 0.144081  0.858255  2.302760 -0.717679 -0.535047  0
-0.144834  1.424350  1.738010 -0.797970  0  0
 0.303110  1.425940  0.977860  0.327359  0.156563  0
 0.139510  0.996273  2.232690 -0.720980 -0.280618  0
 0.275828  1.107210  2.229040  1.180310  0  0
 0.387542  2.567080 -0.428974 -0.260428 -0.126832  0
 0.105999  0.771695  0.326733  1.129880  0.968550  1
-0.114691  0.697283  1.321230  1.713390  0  1
 0.251335  1.067110  0.443065  0.472218  0.444436  0
 1.247100  2.310020 -0.321192 -0.157285  0.245447  0
 0.231678  1.297870  1.482270 -0.482270 -0.258865  0
 0.613821  2.481710  1.233740  0.552846 -0.183943  0
 1.314050  2.128880 -0.441382  0.434006  1.018630  0
 0.486413  1.116850  0.534420 -0.586957  1.163950  1
 0.178114  0.299222  0.515568  1.122710  1.036860  1
 1.127850  0.804270 -0.156153  0.108899  0  0
 0.248555  1.038730  3.199420 -0.809827 -0.372254  0
 0.230597  1.565520  1.313580  0.473582 -0.252985  0
 2.822250  0.315671 -0.0965802  0.0909433 -0.061631  0
 0.208559  0.616530  0.882928  1.338500  0.704605  1
 0.155022  0.453421  1.053130  2.089160 -0.709971  0
 3.271880  0.713128 -0.131280 -0.0854943 -0.0518639  0
 0.212678  1.448450  0.991616  0.337991  0  0
 0.249180  1.297270  2.720220 -0.722404 -0.383607  0
 0.674586  2.060640  0.701469  0.247577 -0.121288  0
 0.324499  1.276140  0.549956  0.377986  0.384660  0
 0.586232  2.407970 -0.620290 -0.267391 -0.165942  0
 0.312223  0.537717  1.260990  0.776926  0  1
 1.025770  2.185350 -0.538879  0.205696  0.251808  0
 0.472328  2.320700  1.721760  0.715694 -0.300227  0
 0.566660  0.863437  1.979400 -0.496090  0.416365  1
 0.127837  0.433732  0.508527  2.040820  0  0
 2.152900  1.126540  0.358524 -0.105448 -0.0615114  0
 0.212317  1.236950  0.848094  1.091500 -0.436950  0
-0.164207  1.489850  1.930810  0.699262  0  0
 0.191587  0.637681  0.498409  0.729940  1.219160  1
 0.647639  0.483653  0.775817  1.912820 -0.598858  0
 0.302958  2.016220 -0.448473  0.304866 -0.123092  0
 0.980349  2.363540 -0.495633 -0.185590 -0.109170  0
 1.020620  2.273860 -0.520384 -0.189928 -0.120384  0
 0.263645  1.209060  2.464090 -0.668688 -0.305458  0
 0.183891  0.425314  0.952301  2.460670 -0.845397  0
-0.993032 -0.804627 -0.294454 -0.151338 -0.111901  0
 0.279968  0.552263  0.724795  1.926170 -0.782747  1
 0.239935  1.067550  2.386650 -0.746555 -0.297217  0
 0.343220  1.708410  0.602009  0.249686  0.138104  0
 2.468760  0.319818  0.113364  0.081506  0.0633016  0
 1.186230  2.572540  1.101880  0.343854  0.193983  1
 2.307110  1.994610 -0.279095 -0.144397 -0.0872845  0
 0.277778  0.719776  0.441999  1.172260 -0.538085  1
 0.369620  1.143020  2.195330 -0.539857 -0.577495  1
 0.189988  0.986940  2.321520 -0.656405 -0.278607  0
 0.607283  2.772600 -0.348179 -0.167933  0.144878  0
 1.160280  1.236300 -0.238067 -0.0931055 -0.057749  0
 1.286890  2.039050 -0.424709 -0.475779  1.221550  0
 2.586390  0.613774  0.190093  0.162304  0.101490  0
 0.135965  0.766082 -0.583699  2.249270  0  1
 0.998798  2.847190  0.928500  0.437613 -0.143801  1
 0.691910  1.179680  1.665570  0.682502 -0.224365  0
 0.796610  2.196870 -0.479140 -0.189700  0  0
 0.235374  0.527356  0.381365  0.924702  0.948808  0
 0.377289  0.800628  2.391160 -0.743328 -0.505756  1
 0.833040  2.441480  1.525480  0.436204 -0.162390  1
 0.152337  0.631252  1.341610  2.040540  0  0
 2.533540  0.386895  0.641186  1.018720 -0.338534  0
 0.297012  0.660516  2.415640 -0.788811  1.019630  1
 0.642393  2.074120 -0.418726 -0.180754 -0.104031  0
 2.530790  0.387373  0.639906  1.018710 -0.336711  0
 0.157044  0.840647  0.911778  2.023090 -0.689145  0
 1.487610  1.969900  0.515227  1.190860 -0.328612  0
 0.709634  3.162060 -0.393457 -0.254952  0.662365  0
 1.021760  1.607430 -0.248413 -0.108794  0.109701  0
 2.009840  1.070490  0.359016 -0.0852459 -0.0508197  0
 0.0947446  0.413027  0.361954  0.544041  0  0
 1.089290  2.187470  1.117410  0.571781  0.850025  0
 1.127090  2.253560 -0.299320  0.171614 -0.160173  0
 2.672510  0.830941  1.160020 -0.308347 -0.123870  0
 0.628658  2.673060  1.008070  0.402624 -0.176589  0
-0.155182  1.643310  1.344530  0.619572  0.372322  0
 1.168820  2.578810 -0.528854  0.724376  0.487511  0
 0.453868  0.779124  1.471580  1.167290 -0.397484  1
 0.431777  0.615200  1.980550 -0.681927  0.456613  1
 1.146240  1.425860  1.664860 -0.464455  0.845633  1
 0.559886  1.341450  1.918600 -0.488835 -0.206456  0
 0.135388  0.679829  1.172950  1.551600  0  1
 1.576380  1.607760 -0.303881 -0.120562  0.108175  0
 0.227284  1.064430  2.301540  1.110240 -0.354140  0
 0.295731  1.084520  2.154980 -0.595800 -0.310135  1
 0.259202  1.413170  0.987558 -0.347849  0.245723  0
 2.102230  0.355496 -0.0918524  0.0945427 -0.046887  0
 0.186345  0.486648  0.288956  0.693045  0  1
 0.0746624  0.376489  0.310564  0.424146  0  0
 0.296143  1.137740  2.517910 -0.973829  0  0
 0.368946  1.313120  1.405180 -0.574492 -0.313494  1
 0.302310  0.915072  2.528490 -0.667547 -0.519692  1
 0.215808  1.593250  1.119890  0.515986  0  0
 0.661545  0.861721  1.360840  0.827041 -0.796313  1
 0.151541  0.823630  1.225170  2.058220  0  0
 0.598781  2.530350 -0.480666 -0.342864  1.107100  0
 0.164280  0.556192 -0.682730  2.022410  0  0
 1.155190  2.218190  1.671580 -0.313437 -0.166116  1
 0.220349  0.709360  1.048310  1.300490 -0.721106  1
 0.579890  3.373280 -0.565657 -0.245179 -0.146465  0
 3.223460  0.698324 -0.129888 -0.0614525 -0.0460894  0
 0.230802  2.426070  0.675619  1.774510 -0.544552  0
 0.939118  1.40  1.586910  1.303270 -0.455477  1
 0.158712  0.378030  0.460227 -0.601136  1.794320  0
 1.221830  1.181680 -0.185575 -0.0990253 -0.0538012  0
 2.415770  0.880054 -0.136792  0.0936658 -0.0350404  0
 0.169348  0.409895  0.485117 -0.645615  1.925580  0
 1.175810  2.074040 -0.335771  0.254113 -0.135283  0
 0.312702  0.653702  1.664040  0.788862  0.659517  1
 0.745195  2.821090 -0.503204 -0.249384  0.884179  0
 0.122175  0.561441  0.927260  0  0  1
 0.755264  1.277430 -0.296755 -0.426059  1.902650  0
 2.917870  0.994297  0.744867 -0.147909 -0.0794677  0
 0.410284  2.154410  1.279970  0.835764  1.019650  1
 1.029340  1.893300  0.657764 -0.431774  1.154860  0
 0.151920  0.519782  0.919996  1.652020 -0.749269  1
 1.408180  1.791990 -0.343777 -0.123586 -0.0809399  0
 3.079410  0.490822 -0.124102 -0.0841979  0.0710295  0
 0.137228  0.587409  1.130890  0.668025  0.543931  1
 2.675930  0.307692  0.450142  0.982906 -0.225783  0
 0.144779  0.391538  0.476645  2.189040 -0.911225  0
 0.790489  2.385600 -0.402647  0.240467  0.163975  0
 0.267685  1.599470  0.711724  0.279973 -0.109598  0
 0.512486  2.053840 -0.376632  0.472623  1.449480  0
 1.918190  1.213660  0.260742  0.113596 -0.0665097  0
 1.086460  1.163320 -0.271616 -0.117904 -0.060262  0
 0.200497  0.764163  0.891671  1.240810 -0.771621  1
 0.449248  1.903200 -0.309211  0.222744 -0.0902256  0
 0.0873208  0.302095  0.304300  0.534730  0  0
 0.734529  2.882010  1.014460 -0.355119  0.216310  0
 0.319444  1.027030  2.415540  1.355860  0  0
 0.539439  0.554791  2.046590  1.246690  1.558500  1
 0.292933  1.057600  2.633920 -0.756184  0  0
 0.656139  3.296310 -0.554294  0.722498  0.377573  1
 0.545567  0.449200  2.054190  0.935961  1.639160  1
 0.186252  0.698925  0.514209  0.796851  0  1
 0.221929  1.521100  1.320650 -0.513941  0  0
 1.050740  2.062700 -0.426604  0.230518 -0.131569  0
 0.0789569  0.293383  0.882618 -0.331663 -0.418900  1
 0.383482  2.972770 -0.529464 -0.240625 -0.152679  0
 2.885030 -0.282086  1.361630  0.503342 -0.215909  0
 0.991243  2.985990  0.832750  0.647986  0.314361  0
 0.324201  1.166210  2.049320  0.952055 -0.677169  1
 0.536148  2.884960  1.007920  0.451187  0  0
 0.295417  0.921044  1.125460  1.018400  0  1
 0.120545  0.582285  1.368450  2.225370  0  0
 0.207825  0.897334  0.738350  1.639670 -0.648393  1
 0.767229  1.164560  0.338959 -0.0998594 -0.0646976  0
 0.131445  0.315581  0.492068 -0.883003  0  0
 4.106670  0.606667 -0.106667 -0.0466667 -0.0333333  0
 0.195171  0.419467  1.899680  1.247950  1.47  1
 0.212920  1.071190  2.002640 -0.609426 -0.228741  0
 2.917320  1.007870  0.494094  0.431759  0.384514  0
 0.174194  0.938249  0.513364  1.096770  0.885714  1
 0.144346  0.334513  0.473746  1.668240  0  0
 0.710793  2.711640  1.414840 -0.440135 -0.199831  0
 0.181401  1.131650  2.038270 -0.559893  0  0
 1.643990  1.980410  0.579298  1.252500 -0.293161  0
 0.180588  0.509079  0.750413  1.970290  0  0
 0.450638  1.432510 -0.362995 -0.198120 -0.188717  0
 3.482730  0.478525 -0.134454  0.107843  0.0821662  0
 0.365289  0.875965  0.900500  1.509310  0  1
 0.0486838  0.308520  0.336824 -0.447212 -0.558732  0
 0.744057  1.505250  0.909342  0.436705  0.231067  0
 0.118416  0.384235  0.410039  0.973135  1.362670  0
 1.928570  0.827508  0.177812  0.163374  0.158815  0
 0.634425  3.049660 -0.589704  0.875975 -0.328913  0
 1.031810  2.486490 -0.490709  0.279842  0.606700  0
 0.077450 -0.0876469  0.196622 -0.326068  0  1
 0.575871  0.550670  1.959790  1.163  1.590350  1
 0.168853  1.440960  1.266970  0.545351 -0.214489  0
 0.327902  1.090120  2.043570  1.062520  1.043230  1
 0.720648  1.472670  1.910930  0.745951  1.297570  1
 0.362879  0.802499  1.001190  1.567520 -0.935753  1
 1.260260  0.695390 -0.121961  0.111651  0.109317  0
 2.646320  0.979649 -0.148772 -0.0919298 -0.0385965  0
 3.341390 -0.275458 -0.106227 -0.0688645 -0.0512821  0
 0.404762  3.056 -0.609347 -0.303792 -0.271164  0
 0.954416  1.444110  1.607530  0.715718  0.688859  1
 0.287813  1.247190  2.860850 -0.914434 -0.366465  0
 0.798881  2.608580 -0.435448 -0.261567 -0.245522  0
 1.971980  2.600220 -0.410560  0.302802  0.200431  0
 0.279112  1.394960  2.984990 -0.751501  0  0
 0.0984481  0.307282  0.415360  1.044650 -0.403024  1
 0.183089  0.640380  0.717343  1.902670 -0.738223  0
 0.710718  2.448320 -0.469650  0.255116  0.165800  0
 0.278635  0.891685  2.473990 -0.530419 -0.306655  0
 0.643600  1.851650 -0.504749  0.213478 -0.115332  0
 0.352353  1.159610  1.638440  0.621089 -0.535104  0
-0.711577  0.482868  0.166500  0.147705 -0.0818363  0
 1.094190  2.350360 -0.346374  0.182656 -0.107650  0
-0.667763 -0.709430 -0.391447 -0.142544 -0.0888158  0
 0.505051  1.928620  2.448480 -0.625589 -0.320539  0
 0.358045  0.471457  2.017200  0.907140  0.389861  1
 0.294364  1.074380  0.746072  1.110830 -0.804525  1
 0.247068  1.169830  2.050550 -0.560049  0.572988  0
 0.131774  0.455625  0.441989 -0.497590  1.078170  1
 0.308044  1.204440  1.500140  0.568793 -0.319834  0
 1.667390  1.272330 -0.239651  0.204067  0.162672  0
 0.106157  0.455060  0.989384  1.748050  0  0
 2.411250  1.293230  0.256176  0.225984 -0.102928  0
 0.835893  2.716790  1.521420 -0.364053 -0.173269  1
 3.167340  0.529343 -0.142940  0.171993 -0.0633353  0
 0.266061  0.478320  1.971850  1.000450  0.602043  1
 0.283  1.136350  2.694040 -0.661191  0.770236  1
-0.147321  1.023440  1.959820  0.900670  0  0
 0.550102  2.247440  0.743865  0.503067 -0.362986  0
 0.465214  0.498712  2.230970  0.938862  0.588662  1
 0.435624  0.613745  0.963680  2.307530 -0.967595  0
 0.448482  2.024400  0.899132  0.329718  0  0
 0.331525  1.280680  0.901017  1.925420 -0.568136  1
 1.422510  2.428870  0.999469  0.553079 -0.156582  0
 3.683530  0.361546 -0.100276 -0.0699172  0.0524379  0
 3.221040  0.509456 -0.151300  0.159574 -0.0602837  0
 3.665360  0.821811 -0.157635 -0.0868014 -0.0553763  0
 1.188040  2.725110 -0.470299 -0.186399  0.390414  0
 0.924731  2.303230 -0.407527 -0.144086 -0.083871  0
 0.555390  2.196900 -0.337019  0.199447 -0.145652  0
 0.219101  0.562422  0.590200  1.387020  0  1
 2.146060  0.439281  0.159336  0.128631 -0.138866  0
 0.307584  2.612360 -0.516854  0.271067  0.173689  0
 0.975904  0.857430  2.104420  0.724900  0.368474  0
 0.203579  0.567204  2.561750 -0.649448  0.398020  0
 0.359211  1.056950  2.370660 -0.781419 -0.393255  0
 0.414265  0.577430  0.987787  1.104050  0  1
 0.0910722  0.360251  0.497084 -1.092870  0  0
 2.221510  1.238570  0.351578  0.146813 -0.0946555  0
 2.286460  1.321350  0.695833 -0.170833  0.204167  0
 1.543080  1.994040 -0.282768 -0.126489  0.103116  0
 0.694533  1.922770 -0.269639 -0.128450 -0.0703291  0
 3.258530  0.649735  0.175891  0.112206 -0.0659591  0
 0.655738  1.464980  1.766020  0.688525 -0.253353  0
 0.421236  1.494340  1.362050  1.754570  0  1
 0.192083  1.593790  2.313990 -0.693657  0  0
 0.196721  2.012850  1.871070 -0.600354 -0.234382  0
 0.377715  1.737490  1.078380 -0.444759  0  0
 0.880463  2.142890  0.546272  0.306341 -0.233719  0
 0.964659  1.317350 -0.294987 -0.121168 -0.0670754  0
 2.915610  0.539183 -0.125921  0.124581 -0.0596115  0
 0.223465  0.497127  1.054430  1.099180  0  1
 0.246797  0.645395  0.797196  1.719360  0.977036  0
 0.107002  0.274447  0.337224  1.425550  1.802580  0
 1.214250  1.716380 -0.242567 -0.108070  0.100047  0
 0.636203  0.799577  1.945310  0.736768  0.362032  0
 0.337966  1.086780  2.790510 -0.824068 -0.381017  0
 0.106116  0.387350  0.834814  0.638787  0  1
 0.241111  1.884080  0.490290  0.272184 -0.103077  0
 0.189781  0.495771  0.892596  1.781020 -0.506894  0
 0.339915  0.756872  2.362180  0.895664  0.515099  0
 0.215988  0.796311  0.791699  1.751730  0  1
 0.769559  2.495950 -0.401978  0.239883  0.162770  0
 0.227151  0.613733  1.646250 -1.218940 -0.420363  0
 0.134590  0.605653  1.342750  2.279950  0  0
 0.869587  2.369090 -0.471949 -0.198327 -0.126969  0
 0.201006  1.551790  0.829359  0.323212  0.182936  0
 0.269878  0.666745  1.826820  1.037770 -0.456384  0
 0.155789  0.677895  1.318950  0.913684  0  1
 1.370730  0.965344  0.750570  0.638395  0.324669  1
 3.324700  0.688422 -0.132830 -0.0892096 -0.0564119  0
 0.356407  1.129750  2.503860 -0.678364 -0.344495  1
 0.158537  1.028140  1.872420 -0.768293 -0.552533  0
 0.395279  0.525866  0.973882  0.964842  0  1
 0.453060  1.50  1.710390  0.958927  0.988684  1
 0.545455  0.751818  2.025450 -0.604091 -0.363182  1
-0.111702  1.025410 -0.215721  0.612884 -0.195035  0
 0.355662  1.503190  1.271130 -0.396332 -0.192982  0
 2.072460  0.267699 -0.110066  0.0813053 -0.0824115  0
 2.141190  1.604240  1.045350 -0.291880 -0.133870  0
 0.641236  2.998030 -0.526143 -0.203551 -0.144032  0
 2.732620  0.493277 -0.116020  0.0818287 -0.0407222  0
 1.230850  1.553760  2.102120 -0.409205 -0.219346  1
 0.151805  0.336007  0.450478 -0.607837  1.780310  0
 1.203520  0.778855  0.250220 -0.104846  0.121586  0
 1.512150  2.058120  0.566937  0.668414  0.486899  0
 1.133880  0.882047 -0.142157  0.0698529  0.0778186  0
 0.134177  0.681013  1.627850  1.010130  0.560338  0
 0.194970  1.204250  1.496620 -0.432309  0  0
 1.936050  0.847619  0.203175  0.154195  0.112018  0
 0.0813511  0.551855  0.264986  0.599905  0  1
 1.330510  1.428940  0.662321  1.618640 -0.466754  0
 0.359934  1.966090  0.718007  0.319206 -0.181517  0
-0.184793 -0.656400 -0.801732 -0.640038 -0.320019  0
 0.256895  0.576972  0.638230  1.253370  1.175110  0
 0.523116  2.011560  0.604020  0.370854 -0.310050  0
 0.378256  1.673240  0.823822  0.405059 -0.173317  0
 0.951068  2.416610 -0.391799  0.438318  0.924190  0
 0.550237  1.930560 -0.481852 -0.207259 -0.127827  0
 2.786050 -0.268890  0.123570  0.109715  0.0634767  0
 0.349958  2.637220 -0.533296 -0.259682 -0.135971  0
 0.119986  0.379662  0.413441  0.997185  0  0
 0.607705  2.770920 -0.436205  0.248550 -0.267606  0
 0.178596  1.488750  1.166330  0.601227  0  0
 0.374330  1.254180  1.206240  0.575528 -0.214759  0
 0.539808  0.904196  2.358770 -0.803436 -0.313512  0
